CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,CustomerID
15736078,Ting,730,Germany,Female,33,7,130367.87,1,True,False,15142.1,True,15736078
15620836,Lo Duca,816,Germany,Female,34,2,108410.87,2,True,False,102908.91,False,15620836
15698184,Marshall,484,France,Female,50,2,90408.16,2,False,False,48170.57,False,15698184
15717643,Band,728,France,Female,34,6,90425.15,2,True,True,11597.69,False,15717643
15776596,Ferri,730,Spain,Female,39,6,140094.59,1,True,False,172450.04,True,15776596
15814757,Carter,477,Spain,Male,31,9,0.0,2,False,True,184061.17,False,15814757
15812607,Wilson,663,Germany,Female,46,6,95439.4,1,True,True,21038.58,True,15812607
15663888,Connor,549,Germany,Male,34,6,204017.4,2,True,False,109538.35,False,15663888
15748882,Reid,714,Spain,Male,29,9,0.0,2,True,False,129192.55,False,15748882
15690829,Sandefur,430,Germany,Male,49,3,137115.16,1,True,False,146516.86,True,15690829
15695819,Bidwill,504,Germany,Male,43,5,134740.19,2,True,False,181430.91,False,15695819
15696834,Cone,530,France,Female,29,5,0.0,2,False,False,121451.21,False,15696834
15797710,Saunders,619,Germany,Male,29,4,98955.87,1,False,True,131712.51,False,15797710
15700654,Liardet,617,Germany,Male,44,9,49157.09,2,True,False,53294.17,False,15700654
15583764,Wilkes,791,Germany,Male,31,1,130240.33,1,False,False,96546.55,False,15583764
15688849,Martin,609,France,Male,48,1,108019.27,3,True,True,184524.65,True,15688849
15661473,Boni,780,Germany,Male,51,4,126725.25,1,True,False,195259.31,True,15661473
15601030,Patel,777,Germany,Female,34,5,96693.66,1,True,True,172618.52,False,15601030
15789557,Howell-Price,817,Germany,Female,27,7,129810.6,1,True,True,59259.44,False,15789557
15745250,Simpson,850,France,Male,58,8,156652.13,1,False,False,25899.21,True,15745250
15590349,Rowland,732,France,Female,36,9,0.0,1,False,False,3749.0,True,15590349
15741693,Barnard,693,France,Male,40,4,130661.96,1,True,True,101918.96,False,15741693
15618446,Nnonso,576,France,Female,50,8,0.0,2,True,True,57802.62,False,15618446
15766552,Rossi,643,France,Male,37,6,0.0,2,False,False,142454.77,False,15766552
15668775,Pendred,757,France,Male,47,3,130747.1,1,True,False,143829.54,False,15668775
15757895,Martin,569,Germany,Male,30,6,106629.49,1,False,True,44114.88,False,15757895
15774551,K?,772,Spain,Male,36,3,112029.83,1,True,True,186948.35,False,15774551
15684011,Miller,576,Germany,Male,29,7,130575.26,1,False,True,173629.78,False,15684011
15736146,Afamefula,608,Germany,Male,28,4,96679.71,1,True,True,49133.45,False,15736146
15656286,Sims,794,France,Male,33,0,0.0,2,False,False,178122.71,False,15656286
15774847,Knight,593,France,Male,50,6,171740.69,1,False,False,20893.61,False,15774847
15619340,Obijiaku,597,Spain,Male,38,1,0.0,2,True,False,41303.29,False,15619340
15815656,Hopkins,541,Germany,Female,39,9,100116.67,1,True,True,199808.1,True,15815656
15623357,Onio,692,Germany,Male,24,2,120596.93,1,False,True,180490.53,False,15623357
15601324,Black,697,France,Female,48,1,0.0,2,True,True,87400.53,False,15601324
15715510,Eluemuno,768,France,Male,29,2,95984.69,2,True,True,73686.75,False,15715510
15663770,Doyle,802,France,Male,38,1,142557.11,1,True,True,172497.73,False,15663770
15779267,Onyemere,584,France,Male,47,5,0.0,2,True,False,89286.29,False,15779267
15597957,Rahman,614,Spain,Male,66,2,0.0,2,False,True,180082.7,False,15597957
15584620,Su,850,Germany,Female,36,6,143644.16,1,True,False,22102.25,True,15584620
15750772,Walker,671,France,Female,38,6,132129.72,1,False,True,76068.95,False,15750772
15706557,Ferguson,626,France,Female,52,0,0.0,2,True,False,32159.46,True,15706557
15594391,Samaniego,770,France,Female,68,2,183555.24,1,False,False,159557.28,True,15594391
15661656,Onwumelu,633,France,Male,38,2,91902.56,2,True,True,107673.35,False,15661656
15631217,Young,663,France,Male,40,6,156218.19,1,False,True,33607.72,False,15631217
15588955,Mazzi,581,Germany,Female,43,5,93259.57,3,True,False,141035.65,True,15588955
15758252,Toscano,561,Germany,Female,45,2,168085.38,2,False,True,115719.08,False,15758252
15740223,Walton,479,Germany,Male,51,1,107714.74,3,True,False,86128.21,True,15740223
15805413,Chiang,769,France,Female,31,6,117852.26,2,True,False,147668.64,False,15805413
15635116,Burgos,659,Spain,Male,60,2,0.0,1,True,False,177480.45,True,15635116
15764892,Spinelli,590,Spain,Female,51,10,84474.62,2,True,True,190937.09,False,15764892
15795936,Lung,560,France,Male,50,3,0.0,2,True,False,84531.79,False,15795936
15655232,Noble,437,Germany,Male,35,6,126803.34,2,True,True,161133.4,False,15655232
15640133,Pai,661,France,Female,34,0,0.0,2,True,False,185555.63,False,15640133
15751524,Chigozie,677,Germany,Female,36,10,68806.84,1,True,False,33075.24,False,15751524
15670552,Peavy,560,France,Female,31,3,115141.18,1,True,False,39806.75,False,15670552
15623966,Yermakov,578,France,Female,35,2,0.0,2,False,True,26389.92,False,15623966
15752193,Burton,421,Spain,Male,34,6,90723.36,1,True,True,12162.76,False,15752193
15607269,Costa,492,Germany,Female,49,2,151249.45,2,True,True,167237.94,False,15607269
15700752,Pugliesi,545,France,Female,32,6,0.0,2,True,True,52067.37,False,15700752
15777901,Lindell,640,Germany,Female,43,9,94752.49,1,True,False,184006.36,True,15777901
15639117,Sorenson,624,Spain,Female,34,6,0.0,1,True,False,582.59,True,15639117
15720203,Arcuri,577,Spain,Male,28,7,0.0,1,True,False,143274.41,False,15720203
15586236,Banks,704,France,Male,31,5,132084.66,3,True,True,54474.48,True,15586236
15676645,Parry,523,France,Male,45,5,0.0,2,True,True,121428.2,False,15676645
15715988,Cockett,793,France,Male,35,2,0.0,2,True,True,79704.12,False,15715988
15603749,Galkina,564,France,Female,53,2,45472.28,1,True,True,41055.71,True,15603749
15608956,Su,711,France,Male,33,1,0.0,1,False,False,41590.4,False,15608956
15733872,Marino,791,Germany,Female,33,10,130229.71,2,False,False,54019.93,True,15733872
15666982,Spears,629,Germany,Female,38,9,123948.85,1,True,False,76053.07,False,15666982
15602647,Cunningham,729,Germany,Male,39,6,127415.85,1,True,True,184977.2,True,15602647
15623063,Taylor,651,Germany,Male,35,8,110067.71,1,True,False,127678.95,True,15623063
15682928,Chiazagomekpere,695,Spain,Male,39,4,65521.2,1,True,True,1243.97,False,15682928
15729246,Hardacre,847,Spain,Male,31,5,0.0,2,True,True,76326.67,False,15729246
15588928,Maslow,704,France,Male,47,5,0.0,2,True,True,145338.61,False,15588928
15803352,Scott,613,Germany,Male,33,3,155736.42,2,True,True,57751.21,False,15803352
15607485,Wakelin,692,Spain,Female,29,4,0.0,2,False,False,138880.24,False,15607485
15656249,Esposito,720,France,Female,34,3,118307.57,2,True,True,136120.29,False,15656249
15761783,Shah,577,France,Male,41,6,0.0,1,True,True,167621.18,False,15761783
15716605,Chukwufumnanya,710,Germany,Female,24,7,103099.17,2,True,False,173276.62,False,15716605
15757425,Fleming,716,France,Female,38,1,0.0,2,True,True,99661.46,False,15757425
15603096,Lori,410,France,Male,33,6,125789.69,1,False,False,66333.56,True,15603096
15588580,Kennedy,584,Germany,Female,36,4,109646.83,1,True,True,70240.79,False,15588580
15770539,Walters,792,France,Male,30,1,127187.86,1,True,True,113553.42,False,15770539
15572022,Han,605,France,Female,36,6,0.0,1,False,True,690.84,False,15572022
15571843,Lawrence,486,Spain,Male,24,1,0.0,1,True,False,98802.76,False,15571843
15752502,Cooke,615,France,Male,41,4,130385.82,1,False,True,130661.95,False,15752502
15609058,Wan,676,France,Male,23,1,107787.47,1,False,True,116378.82,False,15609058
15775108,Lo Duca,571,France,Male,34,1,99325.04,2,False,True,186052.15,False,15775108
15708904,Yermakova,850,France,Female,37,9,0.0,1,False,False,100101.06,False,15708904
15600086,Combs,717,France,Male,48,7,123764.95,1,True,True,169952.82,False,15600086
15814675,Chien,642,Germany,Female,39,8,128264.03,1,True,False,61792.76,True,15814675
15572777,Meng,780,Spain,Male,47,7,86006.21,1,True,True,37973.13,False,15572777
15585106,Calabresi,492,Germany,Female,38,8,57068.43,2,True,False,188974.81,False,15585106
15738936,Stevenson,760,Germany,Male,29,5,103607.24,2,False,True,86334.64,False,15738936
15750970,Davidson,500,Spain,Male,40,1,99004.24,1,True,True,152845.99,False,15750970
15725772,Ch'in,654,Spain,Female,36,2,0.0,2,True,True,146652.11,False,15725772
15692106,Rose,606,Spain,Female,25,3,147386.72,3,True,False,45482.04,True,15692106
15791533,Ch'ien,367,Spain,Male,42,6,93608.28,1,True,False,168816.73,True,15791533
15715715,Artyomova,799,Spain,Male,38,2,0.0,2,True,True,59297.34,False,15715715
15785576,Mayrhofer,434,Germany,Male,71,9,119496.87,1,True,False,125848.88,False,15785576
15798834,Yefremov,719,Spain,Female,32,7,0.0,1,False,False,76264.27,False,15798834
15744127,Kosovich,641,France,Female,37,2,0.0,2,True,False,3939.87,False,15744127
15637427,Lu,461,Spain,Female,25,6,0.0,2,True,True,15306.29,False,15637427
15576990,Taplin,790,Germany,Female,25,5,152885.77,1,True,False,58214.79,False,15576990
15615352,Ebelechukwu,588,France,Male,31,4,99607.37,2,False,True,35877.03,False,15615352
15647333,Fleming,621,France,Male,27,4,137003.68,1,True,False,21254.06,False,15647333
15572050,Yefimov,768,Germany,Male,48,3,122831.58,1,True,True,24533.89,True,15572050
15581370,Andreyeva,681,Spain,Male,38,2,99811.44,2,True,False,23531.5,False,15581370
15813503,Pickering,606,Spain,Male,37,8,154712.58,2,True,False,89099.18,False,15813503
15769783,Allan,542,Spain,Male,37,8,0.0,1,True,True,807.06,False,15769783
15793135,Wang,713,Germany,Female,24,7,147687.24,1,True,True,121592.5,False,15793135
15599182,Reynolds,597,Spain,Female,33,2,0.0,2,True,True,4700.66,False,15599182
15689517,Hales,635,France,Male,27,3,127009.83,1,True,False,161909.95,False,15689517
15641366,Y?an,599,Germany,Male,61,1,124737.96,1,False,True,90389.61,True,15641366
15588859,Rowley,496,Spain,Female,44,0,179356.28,2,True,False,2919.21,True,15588859
15732293,Chia,759,Spain,Male,31,8,0.0,2,True,True,99086.74,False,15732293
15568032,Moore,757,Germany,Male,31,1,127320.36,3,True,False,163170.32,False,15568032
15623525,Copeland,564,Spain,Male,31,0,125175.58,1,True,True,72757.33,False,15623525
15606601,Rishel,561,France,Female,22,6,186788.96,2,True,False,73286.8,False,15606601
15800811,Wan,702,France,Male,40,3,148556.74,1,False,True,146056.29,False,15800811
15610711,Eluemuno,678,Germany,Female,40,8,128644.46,1,False,False,167673.37,False,15610711
15809654,Hsia,707,France,Female,46,7,127476.73,2,True,True,146011.55,False,15809654
15576077,Kelly,610,France,Female,27,9,159561.93,1,False,True,103381.47,False,15576077
15643378,Muir,744,France,Male,42,1,112419.92,1,True,True,83022.92,False,15643378
15566790,McIntyre,598,France,Male,28,8,129991.76,2,False,True,46041.08,False,15566790
15774402,Donaldson,562,Spain,Male,36,5,0.0,1,False,True,182843.24,False,15774402
15694641,Wright,621,Spain,Female,59,2,0.0,2,True,True,171364.18,False,15694641
15605916,Uvarova,659,France,Female,50,3,0.0,1,True,False,183399.12,True,15605916
15812356,Doherty,722,Germany,Female,40,6,89175.06,2,False,True,152883.95,False,15812356
15644179,Allen,606,France,Female,39,3,0.0,2,True,False,50560.45,True,15644179
15771674,Ma,603,Spain,Female,39,5,162390.52,2,True,False,54702.66,False,15771674
15623314,Tucker,506,Germany,Female,59,3,190353.08,1,True,False,78365.75,False,15623314
15613292,Ch'eng,715,France,Male,21,8,0.0,2,True,False,68666.63,False,15613292
15813871,Hs?,690,France,Male,47,2,0.0,2,True,False,151375.73,False,15813871
15759480,H?,644,France,Female,40,10,139180.97,1,True,True,19959.67,False,15759480
15587712,Chimaijem,589,France,Male,36,8,114435.47,1,True,False,26955.72,False,15587712
15671165,Esomchi,592,France,Female,66,5,149950.19,1,True,True,76267.59,False,15671165
15620746,Lorenzo,632,France,Male,42,4,126115.6,1,True,False,100998.5,False,15620746
15706537,Pirogov,577,Germany,Female,59,7,111396.97,1,False,True,191070.01,False,15706537
15589312,Larkin,588,France,Male,30,3,115007.08,1,False,False,176858.5,False,15589312
15741180,Eddy,617,France,Male,54,6,102141.9,1,True,True,45325.26,False,15741180
15733888,Sells,668,Spain,Female,36,3,133686.52,1,True,False,190958.48,True,15733888
15798532,Crawford,810,France,Male,32,9,120879.73,2,False,True,78896.59,False,15798532
15577359,Bezrukov,767,Spain,Male,47,5,0.0,1,True,False,121964.46,True,15577359
15614936,Mancini,718,Spain,Female,49,10,82321.88,1,False,True,11144.4,False,15614936
15747647,Iadanza,589,Spain,Female,27,4,0.0,2,True,False,144181.48,False,15747647
15588566,Wilkinson,778,Spain,Male,33,5,116474.28,2,True,True,32757.55,False,15588566
15570141,P'eng,724,France,Female,34,3,132352.69,1,True,False,80320.3,False,15570141
15800793,St Clair,477,Germany,Female,39,4,182491.57,1,True,False,185830.72,False,15800793
15572415,Preston,580,France,Male,34,6,0.0,2,True,True,160095.31,False,15572415
15635125,Findlay,566,Spain,Male,63,2,120787.18,2,True,True,52198.84,False,15635125
15636551,Nixon,711,France,Female,29,3,130181.47,2,True,False,31811.44,False,15636551
15600912,Gorshkov,706,Germany,Male,32,5,88348.43,2,True,True,104181.78,False,15600912
15768476,Chukwubuikem,703,Spain,Male,31,6,0.0,2,True,True,67667.19,False,15768476
15650266,Medvedeva,679,Germany,Male,39,2,146186.28,2,True,True,193974.47,False,15650266
15621004,Chukwuhaenye,603,France,Male,32,7,0.0,1,True,False,198055.94,True,15621004
15748352,Endrizzi,598,Spain,Male,34,0,104488.17,1,False,True,43249.67,False,15748352
15788920,Ch'ang,836,Germany,Female,32,4,109196.67,2,True,False,55218.02,False,15788920
15743236,Piccio,687,France,Female,61,7,80538.56,1,True,False,131305.37,True,15743236
15637717,Lockington,704,Germany,Male,41,4,109026.8,2,True,True,43117.1,False,15637717
15635500,Seleznyov,605,Germany,Male,75,2,61319.63,1,False,True,186655.11,False,15635500
15634792,Weston,516,France,Female,40,9,0.0,2,False,True,33266.29,False,15634792
15607560,Groom,572,France,Female,39,2,0.0,2,True,True,555.28,False,15607560
15727177,Manfrin,557,France,Male,42,6,177822.03,1,True,False,150944.31,True,15727177
15774358,Robertson,443,Germany,Male,59,4,110939.3,1,True,False,72846.58,True,15774358
15791304,Ch'ang,604,Germany,Male,25,7,165413.43,1,True,True,35279.74,False,15791304
15603328,Lucchesi,483,France,Male,27,1,77805.66,1,True,True,2101.89,False,15603328
15804937,Cambage,702,France,Male,50,3,0.0,2,False,False,94949.84,False,15804937
15804142,Tan,670,Spain,Female,57,3,175575.95,2,True,False,99061.75,True,15804142
15608845,Tao,804,Spain,Female,38,3,124197.22,1,True,False,74692.06,False,15608845
15702434,Hsieh,850,France,Female,30,3,0.0,2,True,False,116692.8,False,15702434
15632609,Burdekin,554,France,Female,39,10,160132.75,1,True,False,32824.15,False,15632609
15603550,Longo,588,Germany,Female,37,7,70258.88,2,True,False,139607.61,False,15603550
15755239,Maughan,758,Germany,Male,32,4,162657.64,2,True,True,115525.13,False,15755239
15670528,Franz,787,Germany,Male,43,0,132217.45,1,True,False,20955.03,True,15670528
15732704,Piazza,582,Spain,Male,25,9,148042.97,2,True,False,52341.15,False,15732704
15589019,Morant,633,Spain,Female,33,4,92855.02,1,True,True,159813.18,False,15589019
15677796,Becher,766,Germany,Male,47,9,129289.98,1,True,False,169935.46,True,15677796
15760177,Lombardi,564,Spain,Male,37,9,100252.18,1,True,True,146033.52,False,15760177
15636595,Loton,602,Spain,Male,37,3,107592.89,2,False,True,153122.73,False,15636595
15737275,Conti,649,France,Male,39,3,113096.41,1,True,True,60335.24,False,15737275
15672905,Sani,679,Spain,Female,40,7,0.0,2,True,True,163757.29,False,15672905
15753955,Lori,639,Spain,Male,34,7,149940.04,2,False,False,156648.81,False,15753955
15708504,Wong,790,Germany,Male,50,8,121438.58,1,True,True,176471.78,True,15708504
15592451,Lombardi,565,France,Male,32,9,0.0,2,True,False,5388.3,False,15592451
15790455,Obialo,478,France,Female,50,2,0.0,1,False,True,93332.64,True,15790455
15572174,Mazzi,825,France,Male,29,3,148874.01,2,False,True,71192.82,False,15572174
15656330,Von Doussa,528,Spain,Female,32,0,68138.37,1,True,True,170309.19,False,15656330
15569626,Miller,577,Spain,Male,35,5,110080.3,1,True,True,109794.31,False,15569626
15608726,Miracle,663,France,Male,24,7,0.0,2,True,True,166310.82,False,15608726
15637366,Su,505,Germany,Female,25,5,114268.85,2,True,True,126728.27,False,15637366
15778049,Wyatt,633,Germany,Male,29,6,117412.35,1,False,False,30338.94,False,15778049
15727421,Anayolisa,586,France,Female,38,6,0.0,2,True,True,37935.83,False,15727421
15688865,Wade,850,France,Female,35,9,0.0,2,False,False,25329.48,False,15688865
15751032,Enemuo,629,Germany,Female,37,1,35549.81,2,False,False,49676.33,False,15751032
15734737,Bruno,744,France,Male,56,9,0.0,2,True,True,169498.61,False,15734737
15746515,Greece,750,France,Male,36,7,136492.92,3,True,True,26500.29,True,15746515
15664311,Yang,637,Germany,Male,28,3,123675.69,1,True,True,166458.41,False,15664311
15708139,Brown,575,France,Female,40,1,139532.34,1,True,False,181294.39,False,15708139
15768574,Anderson,671,Spain,Male,58,1,178713.98,1,True,True,21768.21,False,15768574
15738018,Johnston,571,France,Male,40,5,0.0,2,False,False,72849.29,False,15738018
15699753,Zakharov,590,France,Male,41,1,89086.31,1,True,False,24499.97,False,15699753
15703199,Golibe,619,Spain,Male,38,3,96143.47,1,False,False,98994.92,False,15703199
15627830,Nikitina,640,Germany,Female,30,5,32197.64,1,False,True,141446.01,False,15627830
15570855,Leonard,670,France,Male,38,7,0.0,2,True,True,77864.41,False,15570855
15772503,Burns,737,France,Female,33,4,0.0,2,True,False,115115.32,False,15772503
15584453,Burtch,555,Spain,Male,32,10,0.0,2,False,True,168605.96,False,15584453
15710111,Clark,742,France,Male,33,6,0.0,2,False,False,38550.4,False,15710111
15618562,Woodward,618,Germany,Female,40,0,140306.38,1,True,False,160618.61,True,15618562
15706764,Spencer,560,France,Female,35,1,0.0,2,True,False,3701.63,False,15706764
15798737,Chao,654,France,Male,38,8,0.0,2,True,False,88659.44,False,15798737
15712608,Costa,787,Germany,Female,42,2,74483.97,2,False,True,44273.91,False,15712608
15636736,McLachlan,611,France,Female,53,7,0.0,2,False,True,156495.39,True,15636736
15703544,Hung,559,Spain,Male,34,0,0.0,1,True,False,182988.94,False,15703544
15815645,Akhtar,481,France,Male,37,8,152303.66,2,True,True,175082.2,False,15815645
15705739,Toscani,753,Germany,Male,32,5,159904.79,1,True,False,148811.14,False,15705739
15709643,Gray,675,France,Male,32,1,0.0,3,True,False,85901.09,False,15709643
15669805,Warren,748,Germany,Female,31,1,99557.94,1,True,False,199255.32,False,15669805
15737489,Ramsden,610,Spain,Female,46,5,116886.59,1,False,False,107973.44,False,15737489
15775131,Bartlett,580,Spain,Male,32,9,142188.2,2,False,True,128028.6,False,15775131
15765283,Wenz,624,Germany,Female,40,3,149961.99,2,True,False,104610.86,False,15765283
15628715,Kisch,709,France,Female,36,8,0.0,2,True,True,69676.55,False,15628715
15813283,Mai,605,France,Female,34,2,0.0,1,False,False,35982.42,False,15813283
15745716,McGregor,706,Spain,Male,53,7,0.0,2,False,True,117939.17,False,15745716
15598485,Pinto,567,Spain,Male,40,8,28649.64,1,True,True,95140.62,False,15598485
15696552,Newman,747,France,Female,21,4,81025.6,2,True,False,167682.57,False,15696552
15754569,Pagnotto,664,France,Male,57,1,0.0,2,True,True,56562.57,False,15754569
15701741,Williams,711,France,Female,39,3,152462.79,1,True,False,90305.97,False,15701741
15572631,Ndubuisi,609,France,Male,25,10,0.0,1,False,True,109895.16,False,15572631
15636069,Plummer,632,Spain,Male,28,7,155519.59,1,True,False,1843.24,False,15636069
15682467,Chimezie,725,France,Female,36,1,118851.05,1,True,True,102747.02,False,15682467
15790744,Nash,850,France,Female,34,9,92899.27,2,True,False,97465.89,False,15790744
15625023,Onochie,682,France,Male,40,4,0.0,1,False,True,105352.55,False,15625023
15731267,Rizzo,797,France,Male,37,4,75263.7,1,True,False,85801.77,False,15731267
15742879,Boni,668,Spain,Male,38,1,147904.31,1,True,True,69370.05,False,15742879
15757015,Davies,783,Germany,Female,41,5,106640.5,1,True,False,176945.96,False,15757015
15770711,Lu,766,Germany,Female,28,4,90696.78,1,False,True,21597.2,False,15770711
15569430,Burrows,704,Spain,Female,36,2,175509.8,2,True,False,152039.67,False,15569430
15617304,Ershova,722,France,Male,40,6,0.0,2,True,True,111893.09,False,15617304
15704466,Udokamma,692,France,Female,34,7,0.0,2,True,False,195074.62,False,15704466
15664681,Aitken,584,France,Female,35,2,114321.28,2,False,False,15959.01,False,15664681
15605534,Turnbull,644,Germany,Female,51,4,95560.04,1,False,False,72628.84,True,15605534
15792473,Reilly,598,Germany,Female,50,5,88379.81,3,False,True,64157.24,True,15792473
15802625,Hardy,733,Germany,Male,48,7,85915.52,1,True,True,23860.5,False,15802625
15766017,Brookman,615,Germany,Male,58,3,72309.3,1,True,True,85687.09,True,15766017
15762172,Kerr,850,France,Female,39,2,0.0,2,True,False,179451.42,False,15762172
15728333,McBurney,521,France,Male,43,8,0.0,1,True,True,93180.09,False,15728333
15792868,Mickey,675,France,Male,69,1,0.0,2,True,False,157097.09,False,15792868
15605698,Harrison,746,France,Male,58,3,0.0,3,True,True,80344.96,True,15605698
15777060,Olszewski,770,France,Female,33,4,0.0,1,True,False,26080.54,True,15777060
15626243,Chijioke,618,France,Male,30,3,133844.22,1,True,True,31406.93,False,15626243
15719898,Young,556,France,Male,36,7,154872.08,2,True,True,32044.64,False,15719898
15599976,Bellasis,749,France,Female,27,9,0.0,2,True,False,132734.87,False,15599976
15752809,De Mestre,702,Spain,Male,43,6,116121.67,1,True,False,61602.42,False,15752809
15589698,De Luca,555,Germany,Male,42,6,107104.5,1,True,True,41304.44,True,15589698
15609977,Mundy,587,France,Male,47,6,71026.77,1,True,False,57962.41,False,15609977
15750121,Tung,639,France,Male,38,3,0.0,1,True,False,42862.82,False,15750121
15734177,Donahue,643,France,Male,33,4,0.0,2,True,True,152992.04,False,15734177
15781347,Okagbue,600,France,Female,41,1,0.0,2,True,True,91193.65,False,15781347
15592025,Nnaemeka,651,France,Male,53,7,0.0,2,True,True,130132.41,False,15592025
15670163,Verjus,666,France,Female,27,4,0.0,2,False,False,88751.45,False,15670163
15765402,H?,520,France,Female,39,6,145644.05,1,False,False,104118.93,False,15765402
15624343,Napolitani,650,Spain,Female,50,7,129667.77,1,False,False,42028.16,False,15624343
15602354,Ginikanwa,564,Germany,Male,33,3,109341.87,1,True,False,75632.78,False,15602354
15579183,Spaull,586,France,Male,64,1,0.0,2,True,True,53710.23,False,15579183
15584899,Siciliani,617,France,Female,35,5,0.0,2,False,True,13066.3,False,15584899
15723658,Voronina,712,Spain,Female,30,6,0.0,2,True,False,152417.97,False,15723658
15803965,Tang,654,France,Male,55,3,87485.67,1,True,True,3299.01,False,15803965
15682489,Crumbley,605,France,Male,27,9,0.0,2,True,False,198091.81,False,15682489
15813645,Hamilton,491,France,Female,36,0,53369.13,1,True,True,103934.12,False,15813645
15766787,Piazza,707,France,Female,35,9,0.0,2,True,True,70403.65,False,15766787
15687171,Birch,638,Spain,Male,34,5,146679.77,1,True,False,102179.86,False,15687171
15690744,Custance,683,France,Male,43,2,112499.42,2,True,False,30375.18,False,15690744
15707974,Anayochukwu,815,Spain,Female,38,2,48387.0,1,True,False,184796.84,False,15707974
15673084,Galkin,645,Spain,Male,38,1,68079.8,1,False,True,166264.89,False,15673084
15814772,Adams,645,Germany,Male,49,4,160133.88,1,False,True,88391.97,False,15814772
15743709,Toomey,683,France,Male,30,4,66190.33,1,True,True,115186.97,False,15743709
15610343,Marshall-Hall,705,France,Female,37,10,0.0,2,True,True,13935.53,True,15610343
15737414,Shen,647,France,Male,35,4,123761.68,1,True,False,83910.4,False,15737414
15788480,Pagnotto,786,Germany,Female,33,0,122325.58,1,False,False,34712.34,True,15788480
15568519,Wood,534,France,Male,41,9,0.0,2,True,False,13871.34,False,15568519
15792453,More,602,Spain,Female,42,1,138912.17,1,True,True,139494.75,False,15792453
15658100,Piccio,695,France,Female,42,0,0.0,2,False,True,140724.64,False,15658100
15695197,Tochukwu,553,Germany,Female,25,7,128524.19,2,True,False,20682.46,False,15695197
15749807,Graham,516,Spain,Female,31,3,0.0,2,True,False,124202.26,False,15749807
15773876,Tung,655,France,Female,34,3,0.0,2,True,False,159638.77,False,15773876
15591698,P'eng,849,Germany,Female,49,9,132934.89,1,True,False,171056.65,True,15591698
15712813,Nevzorova,520,Germany,Male,43,3,150805.17,3,False,True,25333.03,True,15712813
15763898,Toscani,568,Spain,Female,46,3,0.0,2,True,True,29372.62,False,15763898
15793324,McKenzie,695,Spain,Male,32,9,0.0,3,False,True,38533.79,False,15793324
15757759,Okwuoma,807,Spain,Female,28,7,165969.26,3,True,False,156122.13,True,15757759
15796230,Morley,642,Germany,Female,36,2,124495.98,3,True,True,57904.22,True,15796230
15611729,Kerr,703,Germany,Male,39,1,141559.5,1,True,True,31257.1,True,15611729
15709531,Harding,556,France,Male,38,2,114756.14,1,True,False,193214.05,False,15709531
15650751,Butler,585,France,Female,30,6,0.0,2,True,True,137757.69,False,15650751
15641413,Crawford,587,Germany,Female,49,7,155393.98,2,True,False,13308.2,True,15641413
15753840,Brown,524,Spain,Female,32,6,0.0,1,True,True,132861.9,True,15753840
15669994,Greece,556,Germany,Female,31,1,128663.81,2,True,False,125083.29,False,15669994
15695301,Matthews,504,Spain,Male,44,4,113522.64,1,True,True,12405.2,False,15695301
15792004,Heath,731,Spain,Female,26,3,0.0,2,True,False,37697.29,False,15792004
15603035,Vincent,651,France,Male,34,3,0.0,2,True,True,105599.65,False,15603035
15717286,Sal,675,Spain,Female,40,8,79035.95,1,True,False,142783.98,True,15717286
15577107,Milne,657,Spain,Female,22,6,0.0,3,False,True,168412.07,True,15577107
15754747,Bazile,686,Germany,Male,33,9,141918.09,2,False,True,184036.47,False,15754747
15705676,Wardle,690,France,Female,35,9,107944.33,2,False,False,48478.47,False,15705676
15751912,Lilly,567,France,Male,36,7,0.0,2,False,True,3896.08,False,15751912
15677336,Aitken,557,Germany,Male,57,1,120043.13,1,True,False,132370.75,True,15677336
15684395,Enderby,446,Spain,Female,45,10,125191.69,1,True,True,128260.86,True,15684395
15659949,Chiu,850,France,Male,31,1,96399.31,2,True,False,106534.15,False,15659949
15812422,Ugorji,637,France,Male,41,2,0.0,2,False,True,102515.42,False,15812422
15806941,Sharpe,499,France,Male,60,7,76961.6,2,True,True,83643.87,False,15806941
15637690,Houghton,622,Germany,Female,34,7,98675.74,1,True,False,138906.85,True,15637690
15632882,Konovalova,684,Germany,Male,37,1,126817.13,2,True,True,29995.83,True,15632882
15807107,Patel,612,France,Male,32,3,121394.42,1,True,False,164081.42,False,15807107
15661034,Ngozichukwuka,813,Germany,Female,29,5,106059.4,1,False,False,187976.88,True,15661034
15811958,Medland,850,Germany,Male,44,2,112755.34,2,False,False,158171.36,False,15811958
15785167,Padovano,795,Spain,Male,29,4,0.0,2,False,False,155711.64,False,15785167
15646720,Tsui,628,Spain,Female,55,7,0.0,3,True,False,85890.75,True,15646720
15658614,H?,565,Germany,Female,38,7,145400.69,2,True,True,83844.79,False,15658614
15704657,Denman,601,France,Male,39,3,72647.64,1,True,False,41777.9,True,15704657
15567147,Ratten,802,Spain,Male,40,4,0.0,2,True,True,81908.09,False,15567147
15701319,Baxter,614,Germany,Female,37,6,96340.81,2,True,True,139377.24,True,15701319
15745266,Norman,434,Spain,Male,55,6,0.0,1,False,True,73562.05,True,15745266
